Posto,DATA,,"FLU(m)"
232, 2024-01-05 19:00:00,715.258
232, 2024-01-05 19:10:00,715.258
232, 2024-01-05 19:20:00,715.261
232, 2024-01-05 19:30:00,715.260
232, 2024-01-05 19:40:00,715.234
232, 2024-01-05 19:50:00,715.231
232, 2024-01-05 20:00:00,715.233
232, 2024-01-05 20:10:00,715.235
232, 2024-01-05 20:20:00,715.236
232, 2024-01-05 20:30:00,715.237
232, 2024-01-05 20:40:00,715.239
232, 2024-01-05 20:50:00,715.240
232, 2024-01-05 21:00:00,715.241
232, 2024-01-05 21:10:00,715.243
232, 2024-01-05 21:20:00,715.245
232, 2024-01-05 21:30:00,715.245
232, 2024-01-05 21:40:00,715.245
232, 2024-01-05 21:50:00,715.246
232, 2024-01-05 22:00:00,715.248
232, 2024-01-05 22:10:00,715.251
232, 2024-01-05 22:20:00,715.251
232, 2024-01-05 22:30:00,715.253
232, 2024-01-05 22:40:00,715.254
232, 2024-01-05 22:50:00,715.255
232, 2024-01-05 23:00:00,715.257
232, 2024-01-05 23:10:00,715.258
232, 2024-01-05 23:20:00,715.258
232, 2024-01-05 23:30:00,715.259
232, 2024-01-05 23:40:00,715.260
232, 2024-01-05 23:50:00,715.260
232, 2024-01-06 00:00:00,715.260
232, 2024-01-06 00:10:00,715.259
232, 2024-01-06 00:20:00,715.259
232, 2024-01-06 00:30:00,715.260
232, 2024-01-06 00:40:00,715.259
232, 2024-01-06 00:50:00,715.258
232, 2024-01-06 01:00:00,715.260
232, 2024-01-06 01:10:00,715.259
232, 2024-01-06 01:20:00,715.259
232, 2024-01-06 01:30:00,715.258
232, 2024-01-06 01:40:00,715.260
232, 2024-01-06 01:50:00,715.257
232, 2024-01-06 02:00:00,715.256
232, 2024-01-06 02:10:00,715.254
232, 2024-01-06 02:20:00,715.252
232, 2024-01-06 02:30:00,715.252
232, 2024-01-06 02:40:00,715.251
232, 2024-01-06 02:50:00,715.249
232, 2024-01-06 03:00:00,715.247
232, 2024-01-06 03:10:00,715.244
232, 2024-01-06 03:20:00,715.243
232, 2024-01-06 03:30:00,715.241
232, 2024-01-06 03:40:00,715.240
232, 2024-01-06 03:50:00,715.238
232, 2024-01-06 04:00:00,715.235
232, 2024-01-06 04:10:00,715.234
232, 2024-01-06 04:20:00,715.231
232, 2024-01-06 04:30:00,715.228
232, 2024-01-06 04:40:00,715.226
232, 2024-01-06 04:50:00,715.223
232, 2024-01-06 05:00:00,715.221
232, 2024-01-06 05:10:00,715.217
232, 2024-01-06 05:20:00,715.215
232, 2024-01-06 05:30:00,715.212
232, 2024-01-06 05:40:00,715.209
232, 2024-01-06 05:50:00,715.206
232, 2024-01-06 06:00:00,715.202
232, 2024-01-06 06:10:00,715.198
232, 2024-01-06 06:20:00,715.195
232, 2024-01-06 06:30:00,715.191
232, 2024-01-06 06:40:00,715.186
232, 2024-01-06 06:50:00,715.183
232, 2024-01-06 07:00:00,715.179
232, 2024-01-06 07:10:00,715.174
232, 2024-01-06 07:20:00,715.170
232, 2024-01-06 07:30:00,715.166
232, 2024-01-06 07:40:00,715.161
232, 2024-01-06 07:50:00,715.157
232, 2024-01-06 08:00:00,715.152
232, 2024-01-06 08:10:00,715.149
232, 2024-01-06 08:20:00,715.142
232, 2024-01-06 08:30:00,715.137
232, 2024-01-06 08:40:00,715.133
232, 2024-01-06 08:50:00,715.127
232, 2024-01-06 09:00:00,715.124
232, 2024-01-06 09:10:00,715.117
232, 2024-01-06 09:20:00,715.114
232, 2024-01-06 09:30:00,715.107
232, 2024-01-06 09:40:00,715.102
232, 2024-01-06 09:50:00,715.096
232, 2024-01-06 10:00:00,715.092
232, 2024-01-06 10:10:00,715.088
232, 2024-01-06 10:20:00,715.084
232, 2024-01-06 10:30:00,715.081
232, 2024-01-06 10:40:00,715.076
232, 2024-01-06 10:50:00,715.071
232, 2024-01-06 11:00:00,715.066
232, 2024-01-06 11:10:00,715.062
232, 2024-01-06 11:20:00,715.058
232, 2024-01-06 11:30:00,715.054
232, 2024-01-06 11:40:00,715.051
232, 2024-01-06 11:50:00,715.047
232, 2024-01-06 12:00:00,715.044
232, 2024-01-06 12:10:00,715.041
232, 2024-01-06 12:20:00,715.038
232, 2024-01-06 12:30:00,715.035
232, 2024-01-06 12:40:00,715.033
232, 2024-01-06 12:50:00,715.030
232, 2024-01-06 13:00:00,715.028
232, 2024-01-06 13:10:00,715.029
232, 2024-01-06 13:20:00,715.026
232, 2024-01-06 13:30:00,715.025
232, 2024-01-06 13:40:00,715.024
232, 2024-01-06 13:50:00,715.023
232, 2024-01-06 14:00:00,715.021
232, 2024-01-06 14:10:00,715.021
232, 2024-01-06 14:20:00,715.021
232, 2024-01-06 14:30:00,715.021
232, 2024-01-06 14:40:00,715.022
232, 2024-01-06 14:50:00,715.024
232, 2024-01-06 15:00:00,715.022
232, 2024-01-06 15:10:00,715.024
232, 2024-01-06 15:20:00,715.025
232, 2024-01-06 15:30:00,715.026
232, 2024-01-06 15:40:00,715.028
232, 2024-01-06 15:50:00,715.031
232, 2024-01-06 16:00:00,715.034
232, 2024-01-06 16:10:00,715.037
232, 2024-01-06 16:20:00,715.041
232, 2024-01-06 16:30:00,715.046
232, 2024-01-06 16:40:00,715.050
232, 2024-01-06 16:50:00,715.054
232, 2024-01-06 17:00:00,715.058
232, 2024-01-06 17:10:00,715.063
232, 2024-01-06 17:20:00,715.068
232, 2024-01-06 17:30:00,715.073
232, 2024-01-06 17:40:00,715.081
232, 2024-01-06 17:50:00,715.086
232, 2024-01-06 18:00:00,715.093
232, 2024-01-06 18:10:00,715.100
232, 2024-01-06 18:20:00,715.108
232, 2024-01-06 18:30:00,715.113
232, 2024-01-06 18:40:00,715.121
232, 2024-01-06 18:50:00,715.128
232, 2024-01-06 19:00:00,715.133
232, 2024-01-06 19:10:00,715.141
232, 2024-01-06 19:20:00,715.149
232, 2024-01-06 19:30:00,715.156
232, 2024-01-06 19:40:00,715.161
232, 2024-01-06 19:50:00,715.167
232, 2024-01-06 20:00:00,715.171
232, 2024-01-06 20:10:00,715.176
232, 2024-01-06 20:20:00,715.181
232, 2024-01-06 20:30:00,715.186
232, 2024-01-06 20:40:00,715.191
232, 2024-01-06 20:50:00,715.195
232, 2024-01-06 21:00:00,715.199
232, 2024-01-06 21:10:00,715.203
232, 2024-01-06 21:20:00,715.208
232, 2024-01-06 21:30:00,715.213
232, 2024-01-06 21:40:00,715.213
232, 2024-01-06 21:50:00,715.218
232, 2024-01-06 22:00:00,715.220
232, 2024-01-06 22:10:00,715.225
232, 2024-01-06 22:20:00,715.227
232, 2024-01-06 22:30:00,715.231
232, 2024-01-06 22:40:00,715.232
232, 2024-01-06 22:50:00,715.234
232, 2024-01-06 23:00:00,715.238
232, 2024-01-06 23:10:00,715.241
232, 2024-01-06 23:20:00,715.243
232, 2024-01-06 23:30:00,715.243
232, 2024-01-06 23:40:00,715.246
232, 2024-01-06 23:50:00,715.247
232, 2024-01-07 00:00:00,715.249
232, 2024-01-07 00:10:00,715.251
232, 2024-01-07 00:20:00,715.251
232, 2024-01-07 00:30:00,715.252
232, 2024-01-07 00:40:00,715.253
232, 2024-01-07 00:50:00,715.254
232, 2024-01-07 01:00:00,715.256
232, 2024-01-07 01:10:00,715.256
232, 2024-01-07 01:20:00,715.257
232, 2024-01-07 01:30:00,715.256
232, 2024-01-07 01:40:00,715.256
232, 2024-01-07 01:50:00,715.256
232, 2024-01-07 02:00:00,715.256
232, 2024-01-07 02:10:00,715.255
232, 2024-01-07 02:20:00,715.255
232, 2024-01-07 02:30:00,715.254
232, 2024-01-07 02:40:00,715.255
232, 2024-01-07 02:50:00,715.253
232, 2024-01-07 03:00:00,715.253
232, 2024-01-07 03:10:00,715.252
232, 2024-01-07 03:20:00,715.252
232, 2024-01-07 03:30:00,715.250
232, 2024-01-07 03:40:00,715.249
232, 2024-01-07 03:50:00,715.246
232, 2024-01-07 04:00:00,715.247
232, 2024-01-07 04:10:00,715.243
232, 2024-01-07 04:20:00,715.242
232, 2024-01-07 04:30:00,715.239
232, 2024-01-07 04:40:00,715.238
232, 2024-01-07 04:50:00,715.236
232, 2024-01-07 05:00:00,715.234
232, 2024-01-07 05:10:00,715.230
232, 2024-01-07 05:20:00,715.227
232, 2024-01-07 05:30:00,715.226
232, 2024-01-07 05:40:00,715.224
232, 2024-01-07 05:50:00,715.220
232, 2024-01-07 06:00:00,715.217
232, 2024-01-07 06:10:00,715.215
232, 2024-01-07 06:20:00,715.208
232, 2024-01-07 06:30:00,715.206
232, 2024-01-07 06:40:00,715.202
232, 2024-01-07 06:50:00,715.198
232, 2024-01-07 07:00:00,715.196
232, 2024-01-07 07:10:00,715.191
232, 2024-01-07 07:20:00,715.187
232, 2024-01-07 07:30:00,715.183
232, 2024-01-07 07:40:00,715.179
232, 2024-01-07 07:50:00,715.176
232, 2024-01-07 08:00:00,715.171
232, 2024-01-07 08:10:00,715.166
232, 2024-01-07 08:20:00,715.162
232, 2024-01-07 08:30:00,715.158
232, 2024-01-07 08:40:00,715.153
232, 2024-01-07 08:50:00,715.149
232, 2024-01-07 09:00:00,715.145
232, 2024-01-07 09:10:00,715.139
232, 2024-01-07 09:20:00,715.134
232, 2024-01-07 09:30:00,715.130
232, 2024-01-07 09:40:00,715.125
232, 2024-01-07 09:50:00,715.121
232, 2024-01-07 10:00:00,715.117
232, 2024-01-07 10:10:00,715.114
232, 2024-01-07 10:20:00,715.108
232, 2024-01-07 10:30:00,715.103
232, 2024-01-07 10:40:00,715.099
232, 2024-01-07 10:50:00,715.094
232, 2024-01-07 11:00:00,715.091
232, 2024-01-07 11:10:00,715.087
232, 2024-01-07 11:20:00,715.082
232, 2024-01-07 11:30:00,715.078
232, 2024-01-07 11:40:00,715.074
232, 2024-01-07 11:50:00,715.071
232, 2024-01-07 12:00:00,715.067
232, 2024-01-07 12:10:00,715.065
232, 2024-01-07 12:20:00,715.062
232, 2024-01-07 12:30:00,715.059
232, 2024-01-07 12:40:00,715.057
232, 2024-01-07 12:50:00,715.054
232, 2024-01-07 13:00:00,715.052
232, 2024-01-07 13:10:00,715.051
232, 2024-01-07 13:20:00,715.048
232, 2024-01-07 13:30:00,715.047
232, 2024-01-07 13:40:00,715.046
232, 2024-01-07 13:50:00,715.045
232, 2024-01-07 14:00:00,715.043
232, 2024-01-07 14:10:00,715.043
232, 2024-01-07 14:20:00,715.043
232, 2024-01-07 14:30:00,715.042
232, 2024-01-07 14:40:00,715.041
232, 2024-01-07 14:50:00,715.042
232, 2024-01-07 15:00:00,715.044
232, 2024-01-07 15:10:00,715.046
232, 2024-01-07 15:20:00,715.046
232, 2024-01-07 15:30:00,715.048
232, 2024-01-07 15:40:00,715.049
232, 2024-01-07 15:50:00,715.051
232, 2024-01-07 16:00:00,715.053
232, 2024-01-07 16:10:00,715.055
232, 2024-01-07 16:20:00,715.058
232, 2024-01-07 16:30:00,715.060
232, 2024-01-07 16:40:00,715.063
232, 2024-01-07 16:50:00,715.066
232, 2024-01-07 17:00:00,715.069
232, 2024-01-07 17:10:00,715.074
232, 2024-01-07 17:20:00,715.076
232, 2024-01-07 17:30:00,715.081
232, 2024-01-07 17:40:00,715.083
232, 2024-01-07 17:50:00,715.085
232, 2024-01-07 18:00:00,715.087
232, 2024-01-07 18:10:00,715.091
232, 2024-01-07 18:20:00,715.096
232, 2024-01-07 18:30:00,715.100
232, 2024-01-07 18:40:00,715.106
232, 2024-01-07 18:50:00,715.110
232, 2024-01-07 19:00:00,715.114
232, 2024-01-07 19:10:00,715.117
232, 2024-01-07 19:20:00,715.122
232, 2024-01-07 19:30:00,715.127
232, 2024-01-07 19:40:00,715.131
232, 2024-01-07 19:50:00,715.135
232, 2024-01-07 20:00:00,715.138
232, 2024-01-07 20:10:00,715.143
232, 2024-01-07 20:20:00,715.146
232, 2024-01-07 20:30:00,715.151
232, 2024-01-07 20:40:00,715.155
232, 2024-01-07 20:50:00,715.161
232, 2024-01-07 21:00:00,715.167
232, 2024-01-07 21:10:00,715.172
232, 2024-01-07 21:20:00,715.179
232, 2024-01-07 21:30:00,715.186
232, 2024-01-07 21:40:00,715.191
232, 2024-01-07 21:50:00,715.200
232, 2024-01-07 22:00:00,715.206
232, 2024-01-07 22:10:00,715.211
232, 2024-01-07 22:20:00,715.219
232, 2024-01-07 22:30:00,715.226
232, 2024-01-07 22:40:00,715.231
232, 2024-01-07 22:50:00,715.236
232, 2024-01-07 23:00:00,715.242
232, 2024-01-07 23:10:00,715.246
232, 2024-01-07 23:20:00,715.249
232, 2024-01-07 23:30:00,715.253
232, 2024-01-07 23:40:00,715.255
232, 2024-01-07 23:50:00,715.259
232, 2024-01-08 00:00:00,715.259
232, 2024-01-08 00:10:00,715.262
