Posto,DATA,,"FLU(m)","Bateria(V)"
729, 2020-01-01 00:00:00,722.392,
729, 2020-01-01 00:10:00,722.404,
729, 2020-01-01 00:20:00,722.372,
729, 2020-01-01 00:30:00,722.363,
729, 2020-01-01 00:40:00,722.353,
729, 2020-01-01 00:50:00,722.339,
729, 2020-01-01 01:00:00,722.324,
729, 2020-01-01 01:10:00,722.312,
729, 2020-01-01 01:20:00,722.300,
729, 2020-01-01 01:30:00,722.284,
729, 2020-01-01 01:40:00,722.269,
729, 2020-01-01 01:50:00,722.249,
729, 2020-01-01 02:00:00,722.232,
729, 2020-01-01 02:10:00,722.218,
729, 2020-01-01 02:20:00,722.199,
729, 2020-01-01 02:30:00,722.181,
729, 2020-01-01 02:40:00,722.162,
729, 2020-01-01 02:50:00,722.152,
729, 2020-01-01 03:00:00,722.132,
729, 2020-01-01 03:10:00,722.115,
729, 2020-01-01 03:20:00,722.102,
729, 2020-01-01 03:30:00,722.087,
729, 2020-01-01 03:40:00,722.066,
729, 2020-01-01 03:50:00,722.053,
729, 2020-01-01 04:00:00,722.038,
729, 2020-01-01 04:10:00,722.023,
729, 2020-01-01 04:20:00,722.005,
729, 2020-01-01 04:30:00,721.997,
729, 2020-01-01 04:40:00,721.980,
729, 2020-01-01 04:50:00,721.970,
729, 2020-01-01 05:00:00,721.956,
729, 2020-01-01 05:10:00,721.953,
729, 2020-01-01 05:20:00,721.935,
729, 2020-01-01 05:30:00,721.922,
729, 2020-01-01 05:40:00,721.912,
729, 2020-01-01 05:50:00,721.903,
729, 2020-01-01 06:00:00,721.893,
729, 2020-01-01 06:10:00,721.881,
729, 2020-01-01 06:20:00,721.876,
729, 2020-01-01 06:30:00,721.868,
729, 2020-01-01 06:40:00,721.858,
729, 2020-01-01 06:50:00,721.855,
729, 2020-01-01 07:00:00,721.844,
729, 2020-01-01 07:10:00,721.837,
729, 2020-01-01 07:20:00,721.834,
729, 2020-01-01 07:30:00,721.828,
729, 2020-01-01 07:40:00,721.822,
729, 2020-01-01 07:50:00,721.814,
729, 2020-01-01 08:00:00,721.810,
729, 2020-01-01 08:10:00,721.802,
729, 2020-01-01 08:20:00,721.798,
729, 2020-01-01 08:30:00,721.792,
729, 2020-01-01 08:40:00,721.791,
729, 2020-01-01 08:50:00,721.793,
729, 2020-01-01 09:00:00,721.787,
729, 2020-01-01 09:10:00,721.783,
729, 2020-01-01 09:20:00,721.777,
729, 2020-01-01 09:30:00,721.770,
729, 2020-01-01 09:40:00,721.761,
729, 2020-01-01 09:50:00,721.754,
729, 2020-01-01 10:00:00,721.750,
729, 2020-01-01 10:10:00,721.746,
729, 2020-01-01 10:20:00,721.742,
729, 2020-01-01 10:30:00,721.735,
729, 2020-01-01 10:40:00,721.735,
729, 2020-01-01 10:50:00,721.728,
729, 2020-01-01 11:00:00,721.722,
729, 2020-01-01 11:10:00,721.722,
729, 2020-01-01 11:20:00,721.716,
729, 2020-01-01 11:30:00,721.707,
729, 2020-01-01 11:40:00,721.706,
729, 2020-01-01 11:50:00,721.700,
729, 2020-01-01 12:00:00,721.704,
729, 2020-01-01 12:10:00,721.698,
729, 2020-01-01 12:20:00,721.695,
729, 2020-01-01 12:30:00,721.692,
729, 2020-01-01 12:40:00,721.696,
729, 2020-01-01 12:50:00,721.688,
729, 2020-01-01 13:00:00,721.693,
729, 2020-01-01 13:10:00,721.680,
729, 2020-01-01 13:20:00,721.680,
729, 2020-01-01 13:30:00,721.678,
729, 2020-01-01 13:40:00,721.678,
729, 2020-01-01 13:50:00,721.676,
729, 2020-01-01 14:00:00,721.685,
