Posto,DATA,,"FLU(m)","Bateria(V)"
729, 2024-01-01 00:10:00,721.470,13.193
729, 2024-01-01 00:20:00,721.468,13.067
729, 2024-01-01 00:30:00,721.470,13.092
729, 2024-01-01 00:40:00,721.468,13.017
729, 2024-01-01 00:50:00,721.468,12.891
729, 2024-01-01 01:00:00,721.471,12.891
729, 2024-01-01 01:10:00,721.468,13.017
729, 2024-01-01 01:20:00,721.468,12.967
729, 2024-01-01 01:30:00,721.470,12.816
729, 2024-01-01 01:40:00,721.469,13.067
729, 2024-01-01 01:50:00,721.470,13.118
729, 2024-01-01 02:00:00,721.471,12.992
729, 2024-01-01 02:10:00,721.472,12.816
729, 2024-01-01 02:20:00,721.469,13.092
729, 2024-01-01 02:30:00,721.471,13.017
729, 2024-01-01 02:40:00,721.468,13.067
729, 2024-01-01 02:50:00,721.469,13.017
729, 2024-01-01 03:00:00,721.471,12.992
729, 2024-01-01 03:10:00,721.469,12.967
729, 2024-01-01 03:20:00,721.468,12.766
729, 2024-01-01 03:30:00,721.468,12.791
729, 2024-01-01 03:40:00,721.467,12.891
729, 2024-01-01 03:50:00,721.470,12.841
729, 2024-01-01 04:00:00,721.467,13.067
729, 2024-01-01 04:10:00,721.465,12.942
729, 2024-01-01 04:20:00,721.465,12.942
729, 2024-01-01 04:30:00,721.466,12.816
729, 2024-01-01 04:40:00,721.463,12.766
729, 2024-01-01 04:50:00,721.462,12.791
729, 2024-01-01 05:00:00,721.463,12.841
729, 2024-01-01 05:10:00,721.466,12.942
729, 2024-01-01 05:20:00,721.464,12.816
729, 2024-01-01 05:30:00,721.465,12.740
729, 2024-01-01 05:40:00,721.463,13.017
729, 2024-01-01 05:50:00,721.463,13.017
729, 2024-01-01 06:00:00,721.461,12.916
729, 2024-01-01 06:10:00,721.459,13.092
729, 2024-01-01 06:20:00,721.458,12.715
729, 2024-01-01 06:30:00,721.459,12.841
729, 2024-01-01 06:40:00,721.458,12.816
729, 2024-01-01 06:50:00,721.456,12.715
729, 2024-01-01 07:00:00,721.455,12.690
729, 2024-01-01 07:10:00,721.454,13.017
729, 2024-01-01 07:20:00,721.452,12.866
729, 2024-01-01 07:30:00,721.451,12.916
729, 2024-01-01 07:40:00,721.453,12.665
729, 2024-01-01 07:50:00,721.450,12.690
729, 2024-01-01 08:00:00,721.451,12.967
729, 2024-01-01 08:10:00,721.450,12.690
729, 2024-01-01 08:20:00,721.451,12.690
729, 2024-01-01 08:30:00,721.448,12.942
729, 2024-01-01 08:40:00,721.449,12.640
729, 2024-01-01 08:50:00,721.446,12.816
729, 2024-01-01 09:00:00,721.447,12.740
729, 2024-01-01 09:10:00,721.445,12.992
729, 2024-01-01 09:20:00,721.441,13.067
729, 2024-01-01 09:30:00,721.442,12.967
729, 2024-01-01 09:40:00,721.444,13.319
729, 2024-01-01 09:50:00,721.444,13.294
729, 2024-01-01 10:00:00,721.442,13.545
729, 2024-01-01 10:10:00,721.440,13.470
729, 2024-01-01 10:20:00,721.441,13.419
729, 2024-01-01 10:30:00,721.442,13.645
729, 2024-01-01 10:40:00,721.440,13.721
729, 2024-01-01 10:50:00,721.435,13.771
729, 2024-01-01 11:00:00,721.433,13.847
729, 2024-01-01 11:10:00,721.432,13.972
